year,month,district,department,request_count,avg_response_time,resolution_rate,priority_critical_count,priority_high_count,priority_medium_count,priority_low_count
2022,10,University,Permits & Licensing,10,37.9,0.721,5,10,24,5
2022,10,Harbor,Public Works,27,60.9,0.739,3,9,15,15
2022,10,Harbor,Parks & Recreation,17,86.0,0.778,1,2,16,16
2022,10,Harbor,Building & Safety,11,81.6,0.807,2,3,8,5
2022,10,Harbor,Transportation,16,79.7,0.74,4,14,15,3
2022,10,Harbor,Utilities,12,83.9,0.724,2,4,22,6
2022,10,Harbor,Environmental Services,7,63.3,0.708,1,11,5,12
2022,10,Harbor,Code Enforcement,11,58.2,0.736,4,5,25,4
2022,10,Harbor,Permits & Licensing,12,43.2,0.911,2,3,23,4
2022,11,Downtown,Public Works,23,35.5,0.863,3,2,6,13
2022,11,Downtown,Parks & Recreation,7,94.9,0.655,2,2,16,12
2022,11,Downtown,Building & Safety,17,74.3,0.718,4,5,15,15
2022,11,Downtown,Transportation,28,26.9,0.759,2,4,8,13
2022,11,Downtown,Utilities,18,91.3,0.653,5,10,8,19
2022,11,Downtown,Environmental Services,30,66.3,0.785,1,2,23,15
2022,11,Downtown,Code Enforcement,20,86.9,0.673,4,15,6,12
2022,11,Downtown,Permits & Licensing,10,73.1,0.834,1,12,19,5
2022,11,Northside,Public Works,25,72.2,0.904,0,13,12,9
2022,11,Northside,Parks & Recreation,30,83.3,0.661,5,12,9,8
2022,11,Northside,Building & Safety,21,57.9,0.757,4,13,24,19
2022,11,Northside,Transportation,29,46.3,0.772,2,9,9,13
2022,11,Northside,Utilities,14,51.7,0.767,2,11,18,4
2022,11,Northside,Environmental Services,27,94.5,0.674,5,8,12,9
2022,11,Northside,Code Enforcement,24,90.4,0.78,4,3,9,18
2022,11,Northside,Permits & Licensing,8,68.9,0.874,0,4,14,20
2022,11,Southside,Public Works,30,50.0,0.766,0,9,8,17
2022,11,Southside,Parks & Recreation,15,53.5,0.751,1,6,10,5
2022,11,Southside,Building & Safety,13,90.6,0.874,4,7,16,5
2022,11,Southside,Transportation,7,31.8,0.679,1,13,19,11
2022,11,Southside,Utilities,20,54.8,0.677,2,14,19,7
2022,11,Southside,Environmental Services,8,68.6,0.689,4,9,6,14
2022,11,Southside,Code Enforcement,14,61.6,0.652,3,8,24,7
2022,11,Southside,Permits & Licensing,19,46.8,0.833,2,10,24,13
2022,11,Eastgate,Public Works,16,58.9,0.914,0,12,18,19
2022,11,Eastgate,Parks & Recreation,19,86.9,0.747,2,12,6,4
2022,11,Eastgate,Building & Safety,28,27.3,0.878,1,13,22,3
2022,11,Eastgate,Transportation,9,89.6,0.872,0,6,17,8
2022,11,Eastgate,Utilities,23,33.2,0.919,3,15,7,10
2022,11,Eastgate,Environmental Services,17,42.6,0.846,3,12,7,14
2022,11,Eastgate,Code Enforcement,19,89.4,0.714,3,12,22,17
2022,11,Eastgate,Permits & Licensing,8,89.4,0.734,0,4,8,15
2022,11,Westbrook,Public Works,29,94.3,0.726,3,5,17,13
2022,11,Westbrook,Parks & Recreation,7,92.6,0.664,2,7,24,18
2022,11,Westbrook,Building & Safety,11,75.1,0.794,5,13,20,6
2022,11,Westbrook,Transportation,13,58.4,0.71,3,2,22,7
2022,11,Westbrook,Utilities,20,74.8,0.702,1,12,11,13
2022,11,Westbrook,Environmental Services,23,63.8,0.718,0,11,17,4
2022,11,Westbrook,Code Enforcement,30,92.8,0.658,2,14,18,18
2022,11,Westbrook,Permits & Licensing,11,38.4,0.715,0,5,5,16
2022,11,Riverside,Public Works,13,53.8,0.713,2,12,10,5
2022,11,Riverside,Parks & Recreation,9,59.4,0.886,0,6,17,5
2022,11,Riverside,Building & Safety,14,75.3,0.807,5,9,18,19
2022,11,Riverside,Transportation,11,30.4,0.837,5,6,10,4
2022,11,Riverside,Utilities,7,36.0,0.862,3,7,14,8
2022,11,Riverside,Environmental Services,11,42.0,0.763,2,8,20,18
2022,11,Riverside,Code Enforcement,22,49.2,0.882,5,14,10,16
2022,11,Riverside,Permits & Licensing,16,33.1,0.803,5,11,17,3
2022,11,Highland,Public Works,22,34.2,0.84,4,5,7,7
2022,11,Highland,Parks & Recreation,15,89.2,0.767,5,15,15,3
2022,11,Highland,Building & Safety,9,59.1,0.9,3,4,20,13
2022,11,Highland,Transportation,8,61.5,0.782,5,8,13,19
2022,11,Highland,Utilities,28,65.6,0.836,0,9,9,17
2022,11,Highland,Environmental Services,25,31.7,0.872,4,3,6,9
2022,11,Highland,Code Enforcement,28,55.4,0.67,1,8,22,8
2022,11,Highland,Permits & Licensing,24,80.6,0.752,3,5,16,9
2022,11,Lakewood,Public Works,11,31.2,0.821,5,11,5,14
2022,11,Lakewood,Parks & Recreation,16,87.4,0.89,0,6,14,19
2022,11,Lakewood,Building & Safety,8,93.0,0.884,5,9,25,17
2022,11,Lakewood,Transportation,18,24.2,0.753,3,7,16,20
2022,11,Lakewood,Utilities,18,82.9,0.749,4,14,15,6
2022,11,Lakewood,Environmental Services,10,67.3,0.814,3,8,16,8
2022,11,Lakewood,Code Enforcement,22,50.3,0.894,4,4,22,16
2022,11,Lakewood,Permits & Licensing,17,60.2,0.775,2,15,18,12
2022,11,Industrial,Public Works,27,95.8,0.783,4,15,8,5
2022,11,Industrial,Parks & Recreation,30,36.8,0.789,0,3,25,3
2022,11,Industrial,Building & Safety,24,82.6,0.86,3,3,20,20
2022,11,Industrial,Transportation,8,80.8,0.841,5,9,21,4
2022,11,Industrial,Utilities,26,42.3,0.883,2,15,18,9
2022,11,Industrial,Environmental Services,12,88.3,0.702,3,10,17,6
2022,11,Industrial,Code Enforcement,11,33.4,0.913,3,3,16,17
2022,11,Industrial,Permits & Licensing,18,86.5,0.891,5,13,17,3
2022,11,Midtown,Public Works,16,87.8,0.796,1,10,14,11
2022,11,Midtown,Parks & Recreation,26,70.5,0.797,2,6,18,10
2022,11,Midtown,Building & Safety,5,27.7,0.851,3,2,5,3
2022,11,Midtown,Transportation,9,60.4,0.825,2,15,21,13
2022,11,Midtown,Utilities,15,60.2,0.783,1,11,18,10
2022,11,Midtown,Environmental Services,22,36.4,0.725,3,5,24,15
2022,11,Midtown,Code Enforcement,6,35.4,0.703,4,8,9,15
2022,11,Midtown,Permits & Licensing,28,94.1,0.691,1,8,15,19
2022,11,University,Public Works,10,43.4,0.809,3,5,8,7
2022,11,University,Parks & Recreation,21,67.9,0.692,0,12,23,15
2022,11,University,Building & Safety,29,81.1,0.862,5,6,22,8
2022,11,University,Transportation,15,41.1,0.728,1,3,7,3
2022,11,University,Utilities,18,91.5,0.873,0,12,23,7
2022,11,University,Environmental Services,5,74.2,0.672,4,13,22,5
2022,11,University,Code Enforcement,23,54.1,0.801,3,2,9,17
2022,11,University,Permits & Licensing,25,37.5,0.771,5,14,16,8
2022,11,Harbor,Public Works,12,67.3,0.738,5,5,14,9
2022,11,Harbor,Parks & Recreation,22,80.2,0.877,1,13,17,11
2022,11,Harbor,Building & Safety,26,47.3,0.876,0,6,7,7
2022,11,Harbor,Transportation,25,31.5,0.876,0,12,23,6
2022,11,Harbor,Utilities,8,35.0,0.672,3,11,8,6
2022,11,Harbor,Environmental Services,9,70.2,0.777,2,6,10,5
2022,11,Harbor,Code Enforcement,7,89.4,0.748,3,15,16,9
2022,11,Harbor,Permits & Licensing,17,44.7,0.785,0,9,5,16
2022,12,Downtown,Public Works,7,56.8,0.743,3,12,7,9
2022,12,Downtown,Parks & Recreation,26,73.9,0.855,3,8,15,17
2022,12,Downtown,Building & Safety,30,85.4,0.913,1,4,14,3
2022,12,Downtown,Transportation,13,43.2,0.843,5,11,25,4
2022,12,Downtown,Utilities,10,52.4,0.833,2,7,20,20
2022,12,Downtown,Environmental Services,5,58.3,0.918,1,10,13,6
2022,12,Downtown,Code Enforcement,11,76.5,0.907,4,2,22,3
2022,12,Downtown,Permits & Licensing,21,84.1,0.894,4,14,9,9
2022,12,Northside,Public Works,16,82.6,0.774,0,5,5,13
2022,12,Northside,Parks & Recreation,9,42.1,0.75,1,3,9,11
2022,12,Northside,Building & Safety,13,25.5,0.791,3,5,7,14
2022,12,Northside,Transportation,35,60.4,0.792,4,12,14,17
2022,12,Northside,Utilities,36,94.1,0.896,3,8,21,15
2022,12,Northside,Environmental Services,11,35.6,0.75,2,4,11,11
2022,12,Northside,Code Enforcement,17,54.5,0.747,0,11,23,12
2022,12,Northside,Permits & Licensing,10,81.5,0.791,1,13,20,16
2022,12,Southside,Public Works,19,65.2,0.88,3,11,13,13
2022,12,Southside,Parks & Recreation,24,82.0,0.686,0,11,17,16
2022,12,Southside,Building & Safety,11,75.4,0.768,4,7,16,5
2022,12,Southside,Transportation,24,45.2,0.664,1,2,21,11
2022,12,Southside,Utilities,29,59.1,0.746,3,6,24,19
2022,12,Southside,Environmental Services,16,42.1,0.838,3,2,8,8
2022,12,Southside,Code Enforcement,30,79.4,0.716,2,8,10,14
2022,12,Southside,Permits & Licensing,12,27.6,0.879,0,5,16,14
2022,12,Eastgate,Public Works,9,24.7,0.903,2,3,5,13
2022,12,Eastgate,Parks & Recreation,27,69.2,0.737,0,13,15,9
2022,12,Eastgate,Building & Safety,19,41.7,0.652,4,14,15,10
2022,12,Eastgate,Transportation,28,41.0,0.687,0,8,14,9
2022,12,Eastgate,Utilities,27,68.1,0.695,1,3,22,11
2022,12,Eastgate,Environmental Services,27,62.1,0.809,4,14,7,16
2022,12,Eastgate,Code Enforcement,26,45.5,0.659,3,7,15,9
2022,12,Eastgate,Permits & Licensing,11,26.7,0.657,0,14,20,18
2022,12,Westbrook,Public Works,6,77.2,0.736,2,8,8,6
2022,12,Westbrook,Parks & Recreation,19,81.3,0.767,1,11,15,15
2022,12,Westbrook,Building & Safety,12,56.6,0.788,4,2,14,3
2022,12,Westbrook,Transportation,32,75.3,0.724,4,2,19,12
2022,12,Westbrook,Utilities,11,32.8,0.8,3,2,22,19
2022,12,Westbrook,Environmental Services,6,47.5,0.769,2,12,5,5
2022,12,Westbrook,Code Enforcement,20,70.6,0.783,0,15,18,12
2022,12,Westbrook,Permits & Licensing,13,68.7,0.797,2,14,16,15
2022,12,Riverside,Public Works,7,77.3,0.841,4,14,15,18
2022,12,Riverside,Parks & Recreation,24,62.5,0.833,0,8,14,17
2022,12,Riverside,Building & Safety,20,86.9,0.767,5,3,16,6
2022,12,Riverside,Transportation,6,53.7,0.856,1,2,5,7
2022,12,Riverside,Utilities,10,65.9,0.669,2,15,18,10
2022,12,Riverside,Environmental Services,10,88.2,0.658,0,5,16,20
2022,12,Riverside,Code Enforcement,5,77.9,0.855,5,15,6,11
2022,12,Riverside,Permits & Licensing,30,92.6,0.665,0,3,6,12
2022,12,Highland,Public Works,7,67.0,0.766,2,7,24,15
2022,12,Highland,Parks & Recreation,13,47.8,0.674,5,4,9,17
2022,12,Highland,Building & Safety,8,64.5,0.779,1,7,9,16
2022,12,Highland,Transportation,32,31.5,0.815,3,12,8,19
2022,12,Highland,Utilities,27,77.1,0.857,1,11,20,18
2022,12,Highland,Environmental Services,13,89.2,0.761,2,14,20,10
2022,12,Highland,Code Enforcement,7,92.6,0.884,2,14,14,5
2022,12,Highland,Permits & Licensing,16,45.3,0.693,4,15,12,9
2022,12,Lakewood,Public Works,27,55.3,0.759,0,3,20,4
2022,12,Lakewood,Parks & Recreation,11,65.5,0.808,0,12,11,17
2022,12,Lakewood,Building & Safety,17,78.0,0.788,1,9,8,13
2022,12,Lakewood,Transportation,14,31.5,0.882,4,14,21,19
2022,12,Lakewood,Utilities,19,46.3,0.912,2,13,19,7
2022,12,Lakewood,Environmental Services,21,32.5,0.909,0,4,12,14
2022,12,Lakewood,Code Enforcement,17,30.6,0.712,3,15,24,19
2022,12,Lakewood,Permits & Licensing,11,27.4,0.84,3,5,7,11
2022,12,Industrial,Public Works,18,85.2,0.767,1,12,14,6
2022,12,Industrial,Parks & Recreation,9,90.9,0.809,3,3,8,10
2022,12,Industrial,Building & Safety,5,69.4,0.878,3,4,13,3
2022,12,Industrial,Transportation,26,45.4,0.746,5,10,19,14
2022,12,Industrial,Utilities,16,89.2,0.893,0,10,7,14
2022,12,Industrial,Environmental Services,18,94.3,0.893,1,4,17,19
2022,12,Industrial,Code Enforcement,18,33.2,0.872,4,7,6,17
2022,12,Industrial,Permits & Licensing,13,53.5,0.918,2,3,6,15
2022,12,Midtown,Public Works,28,58.0,0.8,3,5,14,9
2022,12,Midtown,Parks & Recreation,17,62.1,0.737,1,11,13,19
2022,12,Midtown,Building & Safety,24,29.4,0.892,3,10,18,6
2022,12,Midtown,Transportation,33,81.8,0.688,0,12,12,6
2022,12,Midtown,Utilities,15,79.9,0.819,0,2,6,11
2022,12,Midtown,Environmental Services,12,53.5,0.719,0,10,8,11
2022,12,Midtown,Code Enforcement,12,85.9,0.839,4,13,17,15
2022,12,Midtown,Permits & Licensing,17,63.4,0.815,0,5,13,18
2022,12,University,Public Works,11,30.6,0.778,1,14,11,14
2022,12,University,Parks & Recreation,25,37.9,0.706,2,13,24,12
2022,12,University,Building & Safety,28,71.6,0.896,0,3,10,19
2022,12,University,Transportation,35,53.1,0.706,4,9,14,10
2022,12,University,Utilities,13,70.7,0.885,2,12,7,8
2022,12,University,Environmental Services,10,77.9,0.885,2,9,9,3
2022,12,University,Code Enforcement,26,62.6,0.853,3,8,15,3
2022,12,University,Permits & Licensing,10,34.1,0.744,2,3,10,3
2022,12,Harbor,Public Works,24,52.0,0.788,2,9,23,3
2022,12,Harbor,Parks & Recreation,20,90.9,0.886,1,9,8,4
2022,12,Harbor,Building & Safety,5,33.7,0.697,4,12,14,10
2022,12,Harbor,Transportation,27,49.8,0.729,4,4,9,6
2022,12,Harbor,Utilities,10,68.3,0.894,2,14,15,17
2022,12,Harbor,Environmental Services,20,93.3,0.826,5,7,22,11
2022,12,Harbor,Code Enforcement,26,84.3,0.792,3,6,16,17
2022,12,Harbor,Permits & Licensing,5,39.0,0.792,2,6,15,19
2023,1,Downtown,Public Works,29,64.0,0.85,5,15,24,18
2023,1,Downtown,Parks & Recreation,8,39.8,0.749,2,12,21,3
2023,1,Downtown,Building & Safety,9,50.2,0.909,3,15,12,7
2023,1,Downtown,Transportation,20,56.0,0.854,3,2,12,16
2023,1,Downtown,Utilities,20,78.1,0.722,1,13,7,9
2023,1,Downtown,Environmental Services,17,65.2,0.891,5,3,13,20
2023,1,Downtown,Code Enforcement,19,58.2,0.905,4,4,13,14
2023,1,Downtown,Permits & Licensing,15,39.4,0.67,3,11,18,11
2023,1,Northside,Public Works,14,88.2,0.879,1,2,23,19
2023,1,Northside,Parks & Recreation,27,95.5,0.833,2,15,24,6
2023,1,Northside,Building & Safety,18,91.4,0.873,3,11,16,12
2023,1,Northside,Transportation,10,84.8,0.804,0,9,9,17
2023,1,Northside,Utilities,33,51.5,0.902,1,10,14,20
2023,1,Northside,Environmental Services,26,55.1,0.795,1,6,20,12
2023,1,Northside,Code Enforcement,7,56.1,0.803,2,2,19,4
2023,1,Northside,Permits & Licensing,11,57.9,0.663,2,15,23,6
2023,1,Southside,Public Works,6,87.5,0.77,3,6,5,16
2023,1,Southside,Parks & Recreation,16,66.4,0.688,5,15,5,4
2023,1,Southside,Building & Safety,13,24.2,0.716,1,7,14,19
2023,1,Southside,Transportation,33,74.7,0.677,4,4,7,11
2023,1,Southside,Utilities,11,89.4,0.708,5,5,18,5
2023,1,Southside,Environmental Services,14,38.7,0.699,1,2,20,14
2023,1,Southside,Code Enforcement,12,25.0,0.858,5,12,17,16
2023,1,Southside,Permits & Licensing,17,87.0,0.816,0,6,14,12
2023,1,Eastgate,Public Works,10,37.6,0.727,4,8,15,7
2023,1,Eastgate,Parks & Recreation,26,58.3,0.908,1,6,9,16
2023,1,Eastgate,Building & Safety,22,41.8,0.848,1,6,14,5
2023,1,Eastgate,Transportation,18,55.6,0.73,4,12,19,20
2023,1,Eastgate,Utilities,13,56.8,0.669,3,14,18,6
2023,1,Eastgate,Environmental Services,9,81.5,0.716,4,9,15,19
2023,1,Eastgate,Code Enforcement,26,76.2,0.668,5,7,19,14
2023,1,Eastgate,Permits & Licensing,18,92.8,0.702,3,8,18,17
2023,1,Westbrook,Public Works,5,87.6,0.869,4,2,18,5
2023,1,Westbrook,Parks & Recreation,29,93.7,0.779,1,11,14,10
2023,1,Westbrook,Building & Safety,23,76.4,0.75,4,7,9,20
2023,1,Westbrook,Transportation,29,37.3,0.77,2,2,17,7
2023,1,Westbrook,Utilities,22,35.9,0.915,5,2,19,19
2023,1,Westbrook,Environmental Services,19,30.9,0.809,0,3,6,11
2023,1,Westbrook,Code Enforcement,25,69.1,0.795,0,7,24,6
2023,1,Westbrook,Permits & Licensing,14,71.7,0.681,4,9,15,4
2023,1,Riverside,Public Works,8,64.0,0.728,5,11,21,4
2023,1,Riverside,Parks & Recreation,27,91.7,0.856,1,10,9,20
2023,1,Riverside,Building & Safety,28,94.0,0.66,3,4,12,7
2023,1,Riverside,Transportation,18,44.5,0.703,5,6,5,18
2023,1,Riverside,Utilities,31,24.8,0.715,5,5,8,5
2023,1,Riverside,Environmental Services,5,72.9,0.712,1,11,8,19
2023,1,Riverside,Code Enforcement,8,60.6,0.89,1,5,8,18
2023,1,Riverside,Permits & Licensing,5,74.0,0.757,4,9,17,4
2023,1,Highland,Public Works,8,50.8,0.773,2,8,20,8
2023,1,Highland,Parks & Recreation,12,36.7,0.821,4,6,24,17
2023,1,Highland,Building & Safety,26,50.2,0.88,4,3,18,7
2023,1,Highland,Transportation,32,78.5,0.815,0,4,9,10
2023,1,Highland,Utilities,13,50.2,0.707,4,13,22,9
2023,1,Highland,Environmental Services,20,79.9,0.781,3,6,14,6
2023,1,Highland,Code Enforcement,23,40.2,0.703,3,7,13,15
2023,1,Highland,Permits & Licensing,17,35.9,0.86,5,14,8,17
2023,1,Lakewood,Public Works,18,40.5,0.792,3,4,5,12
2023,1,Lakewood,Parks & Recreation,19,56.5,0.806,0,11,17,3
2023,1,Lakewood,Building & Safety,23,87.2,0.884,2,2,25,17
2023,1,Lakewood,Transportation,7,56.5,0.654,2,4,19,17
2023,1,Lakewood,Utilities,16,54.7,0.814,0,4,16,19
2023,1,Lakewood,Environmental Services,21,64.2,0.826,1,7,21,15
2023,1,Lakewood,Code Enforcement,21,35.1,0.825,0,4,25,7
2023,1,Lakewood,Permits & Licensing,16,37.2,0.853,5,13,23,13
2023,1,Industrial,Public Works,19,48.4,0.842,5,15,9,11
2023,1,Industrial,Parks & Recreation,30,27.4,0.76,5,6,17,5
2023,1,Industrial,Building & Safety,25,74.8,0.711,3,8,20,8
2023,1,Industrial,Transportation,29,81.3,0.82,5,10,21,11
2023,1,Industrial,Utilities,11,66.3,0.745,5,7,23,14
2023,1,Industrial,Environmental Services,23,58.7,0.811,4,15,17,5
2023,1,Industrial,Code Enforcement,6,58.0,0.839,0,15,10,10
2023,1,Industrial,Permits & Licensing,8,55.2,0.705,5,3,20,18
2023,1,Midtown,Public Works,15,39.4,0.652,1,14,12,6
2023,1,Midtown,Parks & Recreation,10,45.7,0.852,5,8,18,5
2023,1,Midtown,Building & Safety,6,81.2,0.705,4,6,8,4
2023,1,Midtown,Transportation,36,93.1,0.786,0,9,16,3
2023,1,Midtown,Utilities,13,90.0,0.841,2,3,19,15
2023,1,Midtown,Environmental Services,9,76.0,0.673,5,11,22,9
2023,1,Midtown,Code Enforcement,11,39.8,0.652,2,9,19,12
2023,1,Midtown,Permits & Licensing,12,75.6,0.743,1,13,10,16
2023,1,University,Public Works,21,80.6,0.742,1,3,23,3
2023,1,University,Parks & Recreation,25,83.0,0.685,5,3,11,4
2023,1,University,Building & Safety,30,36.5,0.742,1,2,16,16
2023,1,University,Transportation,29,53.4,0.744,4,15,7,13
2023,1,University,Utilities,13,79.0,0.676,5,13,25,19
2023,1,University,Environmental Services,20,49.3,0.876,1,15,11,18
2023,1,University,Code Enforcement,21,28.8,0.904,2,7,24,20
2023,1,University,Permits & Licensing,9,95.0,0.674,0,9,18,15
2023,1,Harbor,Public Works,7,45.0,0.751,4,3,9,19
2023,1,Harbor,Parks & Recreation,14,79.9,0.811,0,3,20,10
2023,1,Harbor,Building & Safety,6,70.4,0.855,4,10,15,3
2023,1,Harbor,Transportation,15,32.5,0.875,2,15,13,15
2023,1,Harbor,Utilities,35,74.8,0.806,2,3,10,12
2023,1,Harbor,Environmental Services,7,88.1,0.839,4,11,12,19
2023,1,Harbor,Code Enforcement,24,38.5,0.766,4,6,17,4
2023,1,Harbor,Permits & Licensing,22,59.6,0.665,5,3,23,18
2023,2,Downtown,Public Works,13,92.7,0.685,5,2,6,13
2023,2,Downtown,Parks & Recreation,18,74.2,0.787,2,5,15,4
2023,2,Downtown,Building & Safety,9,25.8,0.9,1,10,15,4
2023,2,Downtown,Transportation,15,85.3,0.792,3,3,23,4
2023,2,Downtown,Utilities,20,40.5,0.683,0,8,24,5
2023,2,Downtown,Environmental Services,22,50.2,0.719,3,4,13,4
2023,2,Downtown,Code Enforcement,8,60.5,0.911,0,9,21,10
2023,2,Downtown,Permits & Licensing,25,65.4,0.89,2,8,20,12
2023,2,Northside,Public Works,30,70.9,0.778,1,2,6,3
2023,2,Northside,Parks & Recreation,29,85.5,0.777,1,10,24,15
2023,2,Northside,Building & Safety,26,86.5,0.729,5,13,5,20
2023,2,Northside,Transportation,26,33.3,0.881,0,8,17,7
2023,2,Northside,Utilities,23,66.3,0.89,5,8,22,7
2023,2,Northside,Environmental Services,8,91.5,0.664,3,3,24,14
2023,2,Northside,Code Enforcement,16,60.1,0.751,1,7,18,4
2023,2,Northside,Permits & Licensing,12,69.1,0.864,1,3,23,3
2023,2,Southside,Public Works,12,44.2,0.8,3,13,22,4
2023,2,Southside,Parks & Recreation,30,75.0,0.686,0,15,12,4
2023,2,Southside,Building & Safety,7,82.6,0.814,0,4,19,8
2023,2,Southside,Transportation,18,92.4,0.742,0,7,16,10
2023,2,Southside,Utilities,18,31.8,0.787,1,11,17,18
2023,2,Southside,Environmental Services,26,30.2,0.912,0,12,7,5
2023,2,Southside,Code Enforcement,13,26.8,0.853,4,5,20,14
2023,2,Southside,Permits & Licensing,12,61.8,0.75,3,13,14,14
2023,2,Eastgate,Public Works,29,28.7,0.818,4,6,25,10
2023,2,Eastgate,Parks & Recreation,21,66.1,0.726,2,7,22,19
2023,2,Eastgate,Building & Safety,8,89.5,0.732,0,7,18,18
2023,2,Eastgate,Transportation,16,56.4,0.797,0,5,9,19
2023,2,Eastgate,Utilities,15,31.2,0.902,2,13,22,9
2023,2,Eastgate,Environmental Services,8,51.0,0.672,2,13,9,4
2023,2,Eastgate,Code Enforcement,12,51.9,0.812,5,9,25,17
2023,2,Eastgate,Permits & Licensing,8,61.0,0.838,0,9,6,11
2023,2,Westbrook,Public Works,13,28.0,0.727,4,8,14,5
2023,2,Westbrook,Parks & Recreation,6,83.0,0.672,2,15,24,15
2023,2,Westbrook,Building & Safety,20,85.6,0.675,0,15,17,15
2023,2,Westbrook,Transportation,24,84.1,0.747,0,5,11,15
2023,2,Westbrook,Utilities,13,68.1,0.691,5,8,22,4
2023,2,Westbrook,Environmental Services,26,28.8,0.708,2,2,22,14
2023,2,Westbrook,Code Enforcement,5,33.2,0.734,4,14,15,11
2023,2,Westbrook,Permits & Licensing,30,61.0,0.809,4,5,5,13
2023,2,Riverside,Public Works,28,80.9,0.827,4,8,18,4
2023,2,Riverside,Parks & Recreation,30,67.8,0.761,0,10,17,12
2023,2,Riverside,Building & Safety,22,58.1,0.762,3,8,23,19
2023,2,Riverside,Transportation,16,84.6,0.712,1,8,19,10
2023,2,Riverside,Utilities,11,24.4,0.826,0,6,13,5
2023,2,Riverside,Environmental Services,12,38.6,0.89,4,6,15,15
2023,2,Riverside,Code Enforcement,6,85.9,0.671,4,6,16,11
2023,2,Riverside,Permits & Licensing,26,31.7,0.784,2,14,25,3
2023,2,Highland,Public Works,8,67.9,0.724,2,11,15,11
2023,2,Highland,Parks & Recreation,10,75.6,0.811,3,9,5,17
2023,2,Highland,Building & Safety,5,47.4,0.657,3,2,16,18
2023,2,Highland,Transportation,32,78.0,0.708,4,5,18,4
2023,2,Highland,Utilities,29,84.1,0.763,0,6,24,20
2023,2,Highland,Environmental Services,15,65.5,0.886,0,9,10,11
2023,2,Highland,Code Enforcement,29,86.2,0.75,2,6,20,7
2023,2,Highland,Permits & Licensing,12,39.0,0.859,5,4,9,4
2023,2,Lakewood,Public Works,12,55.2,0.702,0,12,6,8
2023,2,Lakewood,Parks & Recreation,26,89.1,0.703,4,15,19,13
2023,2,Lakewood,Building & Safety,6,25.9,0.655,4,13,12,4
2023,2,Lakewood,Transportation,35,68.8,0.829,2,6,5,14
2023,2,Lakewood,Utilities,28,46.4,0.736,5,2,24,10
2023,2,Lakewood,Environmental Services,16,48.4,0.834,0,3,21,17
2023,2,Lakewood,Code Enforcement,8,28.2,0.901,4,3,12,9
2023,2,Lakewood,Permits & Licensing,15,40.0,0.92,4,7,18,5
2023,2,Industrial,Public Works,25,36.3,0.858,3,6,9,3
2023,2,Industrial,Parks & Recreation,15,40.1,0.672,4,14,16,13
2023,2,Industrial,Building & Safety,18,87.0,0.882,5,7,20,12
2023,2,Industrial,Transportation,31,53.1,0.84,0,4,16,4
2023,2,Industrial,Utilities,18,64.1,0.88,1,11,5,6
2023,2,Industrial,Environmental Services,24,46.7,0.791,1,14,15,19
2023,2,Industrial,Code Enforcement,27,58.9,0.746,5,10,23,14
2023,2,Industrial,Permits & Licensing,11,88.2,0.695,3,15,23,4
2023,2,Midtown,Public Works,26,34.8,0.806,5,4,17,5
2023,2,Midtown,Parks & Recreation,7,71.3,0.703,1,11,21,20
2023,2,Midtown,Building & Safety,28,52.1,0.906,3,10,8,19
2023,2,Midtown,Transportation,39,41.8,0.83,0,11,20,19
2023,2,Midtown,Utilities,27,77.3,0.771,3,7,13,9
2023,2,Midtown,Environmental Services,23,91.5,0.849,2,5,15,10
2023,2,Midtown,Code Enforcement,30,57.0,0.804,2,5,19,13
2023,2,Midtown,Permits & Licensing,28,73.9,0.81,0,13,12,17
2023,2,University,Public Works,28,87.3,0.746,3,7,7,14
2023,2,University,Parks & Recreation,22,45.6,0.708,4,3,16,18
2023,2,University,Building & Safety,24,26.7,0.662,1,9,18,10
2023,2,University,Transportation,29,86.6,0.833,1,10,12,16
2023,2,University,Utilities,33,71.6,0.816,4,12,9,11
2023,2,University,Environmental Services,30,85.1,0.78,2,7,15,6
2023,2,University,Code Enforcement,7,86.7,0.747,3,8,21,7
2023,2,University,Permits & Licensing,23,90.7,0.839,3,12,11,8
